"","CustomerId","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","CreditScoreBins","AgeBins","TenureFactor"
"8585","15732967","Cremonesi",731,"France","Male",19,"6",0,2,"Yes","active",151581.79,"retained","(730,740]","(17,25]","6"
"8586","15737047","Weatherford",754,"France","Female",45,"6",0,1,"Yes","inactive",73881.68,"exited","(750,760]","(40,45]","6"
"8587","15694039","Jen",650,"Germany","Female",46,"9",149003.76,2,"Yes","inactive",176902.83,"retained","(640,650]","(45,50]","9"
"8588","15649457","Macleod",588,"Germany","Male",41,"2",131341.46,2,"No","active",7034.94,"retained","(580,590]","(40,45]","2"
"8589","15742809","Mironova",712,"Spain","Female",29,"7",77919.78,1,"Yes","inactive",122547.58,"retained","(710,720]","(25,30]","7"
"8590","15637829","Sharpe",691,"France","Female",34,"7",0,2,"No","active",161559.12,"retained","(690,700]","(30,35]","7"
"8591","15633194","Osborne",771,"France","Female",41,"10",108309,4,"Yes","active",137510.41,"exited","(770,780]","(40,45]","10"
"8592","15611635","Chu",678,"Spain","Female",39,"6",0,1,"No","active",185366.56,"retained","(670,680]","(35,40]","6"
"8593","15638774","Chong",719,"Spain","Female",40,"9",0,2,"Yes","inactive",182224.14,"retained","(710,720]","(35,40]","9"
"8594","15722037","Alvarez",610,"Germany","Male",36,"7",115462.02,1,"No","active",42581.04,"retained","(600,610]","(35,40]","7"
"8595","15672930","Palerma",722,"Spain","Male",37,"9",0,2,"Yes","inactive",31921.95,"retained","(720,730]","(35,40]","9"
"8596","15668774","Chiemenam",758,"Germany","Female",23,"5",122739.1,1,"Yes","inactive",102460.84,"exited","(750,760]","(17,25]","5"
"8597","15780966","Pritchard",709,"France","Female",32,"2",0,2,"No","inactive",109681.29,"retained","(700,710]","(30,35]","2"
"8598","15659694","Wallis",634,"Germany","Female",53,"3",113781.5,2,"Yes","active",106345.05,"exited","(630,640]","(50,55]","3"
"8599","15624424","Palerma",678,"Spain","Female",49,"1",0,2,"Yes","active",102472.9,"retained","(670,680]","(45,50]","1"
"8600","15708713","Hill",633,"France","Male",35,"3",0,2,"Yes","active",36249.76,"retained","(630,640]","(30,35]","3"
"8601","15755405","Hudson",710,"France","Male",43,"9",128284.45,1,"Yes","inactive",32996.89,"exited","(700,710]","(40,45]","9"
"8602","15647570","Chung",640,"Germany","Male",45,"8",120591.19,1,"No","inactive",195123.94,"retained","(630,640]","(40,45]","8"
"8603","15684348","Zhdanova",656,"France","Male",63,"8",0,2,"No","active",57014.43,"retained","(650,660]","(60,65]","8"
"8604","15702541","Fraser",551,"France","Female",59,"2",166968.28,1,"Yes","inactive",159483.76,"exited","(550,560]","(55,60]","2"
"8605","15646942","Meng",786,"Spain","Female",39,"7",0,2,"No","inactive",100929.59,"retained","(780,790]","(35,40]","7"
"8606","15748920","Cherkasova",561,"France","Female",49,"8",0,2,"Yes","active",12513.07,"retained","(560,570]","(45,50]","8"
"8607","15694581","Rawlings",807,"Spain","Male",42,"5",0,2,"Yes","active",74900.9,"retained","(800,810]","(40,45]","5"
"8608","15643215","Jen",602,"Germany","Male",38,"2",71667.97,2,"No","inactive",137111.89,"retained","(600,610]","(35,40]","2"
"8609","15649060","Chien",727,"Germany","Female",31,"3",82729.47,2,"Yes","inactive",60212.51,"retained","(720,730]","(30,35]","3"
"8610","15774258","Gorbunov",678,"France","Male",40,"1",0,2,"Yes","active",187343.4,"retained","(670,680]","(35,40]","1"
"8611","15731553","Lucas",730,"France","Male",23,"8",0,2,"Yes","inactive",183284.53,"retained","(720,730]","(17,25]","8"
"8612","15617029","Young",596,"Spain","Female",30,"1",0,2,"Yes","inactive",8125.39,"retained","(590,600]","(25,30]","1"
"8613","15780716","Colombo",686,"Germany","Male",39,"3",129626.19,2,"Yes","active",103220.56,"retained","(680,690]","(35,40]","3"
"8614","15577018","Tsao",684,"Germany","Female",26,"2",114035.39,1,"No","inactive",96885.19,"retained","(680,690]","(25,30]","2"
"8615","15809515","Lewis",797,"Germany","Male",32,"1",151922.94,1,"Yes","inactive",8877.06,"retained","(790,800]","(30,35]","1"
"8616","15789924","Hussain",658,"France","Female",39,"4",0,1,"Yes","active",147530.06,"retained","(650,660]","(35,40]","4"
"8617","15725076","Anderson",653,"Spain","Female",27,"6",107751.68,2,"Yes","active",33389.42,"retained","(650,660]","(25,30]","6"
"8618","15672481","Ulyanov",641,"France","Male",37,"6",0,2,"Yes","inactive",45309.24,"retained","(640,650]","(35,40]","6"
"8619","15574115","Shaw",656,"Spain","Female",41,"6",101179.23,2,"Yes","active",35230.61,"retained","(650,660]","(40,45]","6"
"8620","15661830","Lucciano",750,"Spain","Female",36,"6",0,2,"Yes","active",59816.41,"retained","(740,750]","(35,40]","6"
"8621","15665879","Gordon",768,"France","Female",40,"8",0,2,"No","active",69080.46,"retained","(760,770]","(35,40]","8"
"8622","15673820","Woodward",568,"France","Male",33,"7",0,2,"Yes","inactive",143450.61,"retained","(560,570]","(30,35]","7"
"8623","15747772","Cunningham",706,"Germany","Male",36,"9",58571.18,2,"Yes","inactive",40774.01,"retained","(700,710]","(35,40]","9"
"8624","15666197","Boni",430,"Germany","Female",38,"8",153058.64,1,"Yes","inactive",99377.27,"retained","(420,430]","(35,40]","8"
"8625","15773639","Truscott",745,"Germany","Male",35,"4",98270.34,1,"Yes","inactive",133617.43,"retained","(740,750]","(30,35]","4"
"8626","15581893","Ginikanwa",747,"France","Male",43,"1",130788.71,1,"No","active",101495,"exited","(740,750]","(40,45]","1"
"8627","15672447","Bailey",657,"Germany","Male",40,"7",99165.84,1,"No","active",119333.95,"exited","(650,660]","(35,40]","7"
"8628","15777830","Hutchinson",639,"France","Female",42,"4",0,2,"No","inactive",167682.37,"retained","(630,640]","(40,45]","4"
"8629","15713890","Maclean",704,"France","Male",44,"3",0,2,"No","active",152884.85,"retained","(700,710]","(40,45]","3"
"8630","15577598","Chiang",651,"Spain","Male",23,"4",115636.05,2,"Yes","inactive",70400.86,"retained","(650,660]","(17,25]","4"
"8631","15786042","Willmore",706,"Germany","Female",44,"2",185932.18,2,"Yes","inactive",65413.41,"retained","(700,710]","(40,45]","2"
"8632","15753462","Godson",632,"Germany","Male",30,"2",72549,2,"No","active",182728.8,"retained","(630,640]","(25,30]","2"
"8633","15759690","Smith",751,"France","Male",42,"4",0,2,"Yes","active",81442.6,"retained","(750,760]","(40,45]","4"
"8634","15801414","Bitter",767,"France","Female",35,"2",0,2,"No","inactive",144251.38,"retained","(760,770]","(30,35]","2"
"8635","15656141","Ts'ao",741,"France","Male",39,"5",0,1,"No","active",40207.06,"retained","(740,750]","(35,40]","5"
"8636","15608701","Chialuka",651,"Germany","Male",29,"3",121890.06,1,"Yes","inactive",54530.51,"exited","(650,660]","(25,30]","3"
"8637","15582892","Scott",601,"France","Male",46,"2",99786.07,1,"Yes","active",32683.88,"exited","(600,610]","(45,50]","2"
"8638","15632967","Feng",520,"France","Male",34,"3",0,2,"Yes","active",104703.96,"retained","(510,520]","(30,35]","3"
"8639","15587573","Castiglione",626,"Germany","Male",27,"4",115084.53,2,"No","active",26907.43,"retained","(620,630]","(25,30]","4"
"8640","15654891","He",811,"France","Male",30,"6",0,2,"Yes","active",180591.32,"retained","(810,820]","(25,30]","6"
"8641","15611365","Fanucci",730,"France","Female",32,"9",127661.69,1,"No","inactive",60905.51,"retained","(720,730]","(30,35]","9"
"8642","15749103","Ginikanwa",604,"Germany","Female",47,"4",118907.6,1,"No","active",47777.15,"exited","(600,610]","(45,50]","4"
"8643","15810203","Manning",499,"Germany","Female",44,"6",77627.33,2,"Yes","inactive",108222.68,"retained","(490,500]","(40,45]","6"
"8644","15813660","Forlonge",754,"Spain","Male",40,"2",160625.17,1,"No","active",3554.63,"retained","(750,760]","(35,40]","2"
"8645","15605673","Liang",716,"Spain","Female",29,"8",0,2,"No","inactive",78616.92,"retained","(710,720]","(25,30]","8"
"8646","15669282","Uchechukwu",636,"France","Female",20,"10",124266.86,1,"No","inactive",100566.81,"retained","(630,640]","(17,25]","10"
"8647","15792726","Sung",470,"France","Female",25,"8",127974.06,2,"Yes","active",183259.35,"retained","(460,470]","(17,25]","8"
"8648","15593241","Tochukwu",444,"France","Male",43,"3",0,2,"Yes","active",159131.21,"retained","(440,450]","(40,45]","3"
"8649","15683053","Reyna",809,"Spain","Female",48,"2",0,1,"Yes","inactive",160976.85,"exited","(800,810]","(45,50]","2"
"8650","15632736","Liang",850,"Germany","Female",30,"3",104911.35,2,"Yes","active",42933.26,"retained","(840,850]","(25,30]","3"
"8651","15731865","Unwin",637,"France","Male",27,"1",0,2,"Yes","inactive",91291.2,"retained","(630,640]","(25,30]","1"
"8652","15760450","Rutherford",512,"France","Male",43,"1",0,2,"Yes","active",52471.36,"retained","(510,520]","(40,45]","1"
"8653","15787204","Howe",774,"Spain","Female",43,"1",110646.54,1,"No","inactive",108804.28,"retained","(770,780]","(40,45]","1"
"8654","15650454","Tran",641,"France","Male",57,"5",0,2,"Yes","active",122449.18,"retained","(640,650]","(55,60]","5"
"8655","15573730","Thompson",586,"Germany","Male",42,"6",126704.49,2,"Yes","inactive",41682.3,"retained","(580,590]","(40,45]","6"
"8656","15705050","Linger",611,"France","Male",30,"9",0,2,"Yes","active",148887.69,"retained","(610,620]","(25,30]","9"
"8657","15791342","Johnston",660,"Spain","Male",31,"1",84560.04,1,"Yes","active",137784.25,"retained","(650,660]","(30,35]","1"
"8658","15684316","Udokamma",532,"France","Male",43,"9",0,2,"No","inactive",190573.91,"exited","(530,540]","(40,45]","9"
"8659","15700540","Barrera",557,"Germany","Female",38,"2",129893.56,1,"No","inactive",102076.03,"retained","(550,560]","(35,40]","2"
"8660","15770631","Sutherland",730,"Spain","Male",25,"5",167385.81,1,"Yes","active",56307.51,"retained","(720,730]","(17,25]","5"
"8661","15790594","Bednall",535,"France","Female",27,"6",0,2,"No","active",49775.58,"retained","(530,540]","(25,30]","6"
"8662","15604020","Otoole",773,"Germany","Female",36,"4",105858.71,1,"No","active",4395.45,"retained","(770,780]","(35,40]","4"
"8663","15637599","Cremonesi",510,"Germany","Female",44,"4",123070.89,1,"Yes","inactive",28461.29,"exited","(500,510]","(40,45]","4"
"8664","15736578","Hamilton",539,"France","Male",39,"1",0,1,"Yes","active",28184.7,"retained","(530,540]","(35,40]","1"
"8665","15666332","Donaldson",690,"Spain","Female",48,"2",0,2,"Yes","active",3149.1,"retained","(680,690]","(45,50]","2"
"8666","15727291","McKay",821,"France","Female",40,"1",0,2,"Yes","inactive",194273.12,"retained","(820,830]","(35,40]","1"
"8667","15785920","Black",687,"Germany","Male",35,"1",125141.24,2,"Yes","active",148537.07,"retained","(680,690]","(30,35]","1"
"8668","15658987","Kane",557,"France","Female",46,"4",96173.17,2,"Yes","active",116378.31,"retained","(550,560]","(45,50]","4"
"8669","15687719","She",532,"Spain","Female",37,"5",0,2,"No","active",6761.84,"retained","(530,540]","(35,40]","5"
"8670","15799641","Bruno",540,"Spain","Male",39,"2",0,2,"Yes","inactive",81995.92,"retained","(530,540]","(35,40]","2"
"8671","15758702","Watson",705,"France","Female",55,"8",0,2,"Yes","active",14392.68,"retained","(700,710]","(50,55]","8"
"8672","15689526","Shih",542,"Germany","Female",35,"9",127543.11,2,"Yes","inactive",468.94,"exited","(540,550]","(30,35]","9"
"8673","15586848","Rose",706,"France","Male",38,"1",0,2,"Yes","inactive",122379.54,"retained","(700,710]","(35,40]","1"
"8674","15707637","Zikoranachukwudimma",765,"France","Female",56,"1",0,1,"Yes","inactive",13228.93,"exited","(760,770]","(55,60]","1"
"8675","15719426","Cole",529,"France","Male",67,"8",103101.56,2,"Yes","active",154002.02,"exited","(520,530]","(65,70]","8"
"8676","15639265","Isaacs",714,"France","Male",54,"7",126113.28,1,"Yes","inactive",112777.38,"retained","(710,720]","(50,55]","7"
"8677","15576124","Muravyova",582,"France","Male",41,"1",40488.76,1,"Yes","inactive",128528.83,"retained","(580,590]","(40,45]","1"
"8678","15757829","Timperley",609,"Germany","Female",40,"10",137389.77,2,"Yes","inactive",170122.22,"retained","(600,610]","(35,40]","10"
"8679","15633227","Kenechukwu",518,"France","Female",28,"9",85146.36,1,"No","inactive",2803.89,"retained","(510,520]","(25,30]","9"
"8680","15753092","He",791,"Germany","Male",35,"5",129828.58,1,"Yes","active",181918.26,"exited","(790,800]","(30,35]","5"
"8681","15782939","Storey",747,"France","Male",42,"4",80214.36,1,"Yes","inactive",115241.96,"exited","(740,750]","(40,45]","4"
"8682","15746338","Onyekachukwu",565,"France","Female",40,"2",0,2,"Yes","active",129956.13,"retained","(560,570]","(35,40]","2"
"8683","15590676","Kharlamova",735,"France","Male",34,"1",141796.43,1,"Yes","inactive",45858.49,"retained","(730,740]","(30,35]","1"
"8684","15599329","Christopher",697,"France","Female",49,"7",195238.29,4,"No","active",131083.56,"exited","(690,700]","(45,50]","7"
"8685","15783097","Lombardo",813,"Germany","Male",27,"6",111348.15,1,"Yes","inactive",46422.46,"retained","(810,820]","(25,30]","6"
"8686","15597885","Kerr",772,"France","Male",43,"6",0,2,"Yes","active",57675.88,"retained","(770,780]","(40,45]","6"
"8687","15597467","Duncan",606,"France","Female",71,"8",0,2,"Yes","active",169741.96,"retained","(600,610]","(70,75]","8"
"8688","15724764","Lawley",667,"Germany","Female",42,"10",64404.26,2,"No","inactive",26022.37,"retained","(660,670]","(40,45]","10"
"8689","15778418","Burns",637,"Germany","Male",40,"9",154309.67,1,"Yes","active",125334.16,"exited","(630,640]","(35,40]","9"
"8690","15684769","Whitson",542,"France","Male",67,"10",129431.36,1,"No","active",21343.74,"retained","(540,550]","(65,70]","10"
"8691","15756167","Doyne",762,"Spain","Female",43,"5",134204.67,1,"Yes","active",139971.01,"retained","(760,770]","(40,45]","5"
"8692","15632439","Pinto",698,"France","Female",39,"4",0,2,"No","active",47455.82,"retained","(690,700]","(35,40]","4"
"8693","15755138","Chin",850,"France","Female",32,"8",0,2,"Yes","active",55593.8,"retained","(840,850]","(30,35]","8"
"8694","15659092","Davide",621,"France","Female",50,"5",0,2,"Yes","inactive",191756.54,"exited","(620,630]","(45,50]","5"
"8695","15742116","Torres",671,"Germany","Female",48,"9",116711.06,2,"No","inactive",76373.38,"retained","(670,680]","(45,50]","9"
"8696","15801994","Buccho",775,"France","Male",31,"9",0,2,"Yes","inactive",169278.51,"retained","(770,780]","(30,35]","9"
"8697","15647572","Greece",504,"Spain","Male",34,"0",54980.81,1,"Yes","active",136909.88,"retained","(500,510]","(30,35]","0"
"8698","15644551","Wimble",751,"Spain","Female",37,"3",99773.85,2,"Yes","inactive",54865.92,"retained","(750,760]","(35,40]","3"
"8699","15709135","Pirozzi",691,"Germany","Male",30,"7",101231.77,2,"No","inactive",156529.44,"retained","(690,700]","(25,30]","7"
"8700","15684469","Hsiung",841,"Germany","Male",32,"2",117070.21,1,"Yes","inactive",113482.2,"retained","(840,850]","(30,35]","2"
"8701","15627637","Obioma",709,"Germany","Male",23,"8",73314.04,2,"Yes","inactive",63446.47,"retained","(700,710]","(17,25]","8"
"8702","15667093","Onio",673,"France","Male",37,"2",0,1,"Yes","active",13624.02,"retained","(670,680]","(35,40]","2"
"8703","15690589","Udinesi",541,"France","Male",37,"9",212314.03,1,"No","active",148814.54,"retained","(540,550]","(35,40]","9"
"8704","15595350","Fermin",661,"France","Female",31,"3",136067.82,2,"Yes","inactive",65567.91,"retained","(660,670]","(30,35]","3"
"8705","15777586","Moss",784,"Spain","Female",42,"2",109052.04,2,"Yes","inactive",6409.55,"retained","(780,790]","(40,45]","2"
"8706","15804064","Docherty",742,"France","Female",35,"2",79126.17,1,"Yes","active",126997.53,"retained","(740,750]","(30,35]","2"
"8707","15717770","Marcelo",850,"Spain","Female",55,"7",0,1,"No","inactive",171762.87,"exited","(840,850]","(50,55]","7"
"8708","15754443","Fadden",443,"France","Female",35,"9",108308,1,"Yes","inactive",129031.19,"exited","(440,450]","(30,35]","9"
"8709","15776939","Zox",778,"Germany","Female",48,"3",102290.56,2,"Yes","inactive",182691.31,"retained","(770,780]","(45,50]","3"
"8710","15713517","Otitodilinna",529,"France","Male",39,"6",102025.08,2,"Yes","inactive",12351.01,"retained","(520,530]","(35,40]","6"
"8711","15683522","Kennedy",678,"Germany","Female",37,"2",113383.07,1,"Yes","active",135123.96,"retained","(670,680]","(35,40]","2"
"8712","15673995","Tu",516,"Spain","Female",65,"9",102541.1,1,"Yes","inactive",181490.42,"retained","(510,520]","(60,65]","9"
"8713","15771054","Barnes",469,"Spain","Male",35,"5",0,2,"Yes","inactive",186490.37,"retained","(460,470]","(30,35]","5"
"8714","15578788","Bibi",786,"Spain","Male",40,"6",0,2,"No","inactive",41248.8,"retained","(780,790]","(35,40]","6"
"8715","15737408","L?",703,"France","Female",41,"6",109941.51,1,"Yes","inactive",116267.28,"retained","(700,710]","(40,45]","6"
"8716","15750837","Landseer",579,"Germany","Male",41,"0",141749.68,1,"No","active",9201.53,"retained","(570,580]","(40,45]","0"
"8717","15576022","Nwachinemelu",565,"France","Male",38,"5",0,2,"No","active",80630.32,"retained","(560,570]","(35,40]","5"
"8718","15635502","Ch'iu",443,"France","Male",44,"2",0,1,"Yes","inactive",159165.7,"retained","(440,450]","(40,45]","2"
"8719","15627298","Vinogradova",589,"France","Male",37,"7",85146.48,2,"Yes","inactive",86490.09,"exited","(580,590]","(35,40]","7"
"8720","15811415","Jenks",691,"France","Female",44,"6",134066.1,2,"Yes","active",197572.41,"retained","(690,700]","(40,45]","6"
"8721","15645059","Crace",711,"France","Female",28,"8",0,2,"No","inactive",105159.89,"retained","(710,720]","(25,30]","8"
"8722","15689671","Packham",775,"Spain","Male",27,"4",0,1,"Yes","active",40807.26,"retained","(770,780]","(25,30]","4"
"8723","15718667","T'ien",621,"France","Male",35,"7",87619.29,1,"Yes","inactive",143.34,"retained","(620,630]","(30,35]","7"
"8724","15803202","Onyekachi",350,"France","Male",51,"10",0,1,"Yes","active",125823.79,"exited","(349,360]","(50,55]","10"
"8725","15593683","Solomina",668,"Spain","Female",30,"8",0,2,"Yes","inactive",138465.7,"retained","(660,670]","(25,30]","8"
"8726","15703394","Hawes",633,"Spain","Male",27,"3",0,2,"Yes","inactive",44008.91,"retained","(630,640]","(25,30]","3"
"8727","15570289","Benson",697,"Germany","Male",43,"8",103409.16,1,"Yes","inactive",66893.28,"exited","(690,700]","(40,45]","8"
"8728","15567437","Emenike",734,"Germany","Female",30,"7",123040.38,1,"Yes","active",76503.06,"retained","(730,740]","(25,30]","7"
"8729","15711687","Nero",434,"France","Male",41,"4",108128.52,1,"No","active",56784.11,"retained","(430,440]","(40,45]","4"
"8730","15656592","Toscano",646,"Germany","Male",48,"8",169023.33,2,"Yes","active",175657.55,"retained","(640,650]","(45,50]","8"
"8731","15634373","Yang",764,"France","Male",30,"5",0,2,"No","active",105155.66,"retained","(760,770]","(25,30]","5"
"8732","15769125","Palerma",727,"Spain","Female",41,"10",0,2,"No","active",47468.56,"retained","(720,730]","(40,45]","10"
"8733","15711386","Trentini",724,"France","Female",29,"6",0,2,"No","active",64729.51,"retained","(720,730]","(25,30]","6"
"8734","15714241","Haddon",749,"Spain","Male",42,"9",222267.63,1,"No","inactive",101108.85,"exited","(740,750]","(40,45]","9"
"8735","15642530","Coates",706,"Germany","Female",47,"10",144090.42,1,"Yes","inactive",140938.95,"exited","(700,710]","(45,50]","10"
"8736","15713599","Castiglione",728,"France","Male",30,"10",114835.43,1,"No","active",37662.49,"retained","(720,730]","(25,30]","10"
"8737","15744770","Stone",636,"France","Male",44,"2",0,2,"No","inactive",86414.41,"retained","(630,640]","(40,45]","2"
"8738","15780498","Maynard",634,"France","Male",34,"3",145030.92,1,"Yes","active",41820.65,"retained","(630,640]","(30,35]","3"
"8739","15624397","Moore",627,"France","Male",43,"8",71240.3,1,"No","active",127734.16,"retained","(620,630]","(40,45]","8"
"8740","15615219","Obielumani",518,"France","Male",59,"5",138772.15,1,"No","active",123872,"retained","(510,520]","(55,60]","5"
"8741","15570908","Harding",687,"Spain","Female",29,"7",93617.07,1,"No","active",113050.92,"retained","(680,690]","(25,30]","7"
"8742","15762855","Hill",622,"Spain","Female",23,"8",0,2,"Yes","active",131389.39,"retained","(620,630]","(17,25]","8"
"8743","15661827","Brown",693,"Spain","Female",45,"4",0,2,"Yes","active",26589.56,"retained","(690,700]","(40,45]","4"
"8744","15746035","Pagnotto",450,"Spain","Male",25,"9",74237.2,2,"No","active",195463.35,"retained","(440,450]","(17,25]","9"
"8745","15691906","Esposito",664,"Germany","Female",49,"5",127421.78,2,"Yes","inactive",108876.75,"exited","(660,670]","(45,50]","5"
"8746","15793424","Tan",663,"Spain","Female",28,"8",61274.7,2,"Yes","inactive",136054.45,"retained","(660,670]","(25,30]","8"
"8747","15577905","Hammond",660,"France","Male",34,"8",106486.66,2,"No","active",182262.66,"retained","(650,660]","(30,35]","8"
"8748","15667216","Chung",579,"France","Female",29,"10",73194.52,2,"Yes","active",129209.09,"retained","(570,580]","(25,30]","10"
"8749","15673971","Houghton",655,"Germany","Female",44,"6",146498.76,1,"Yes","inactive",64853.51,"exited","(650,660]","(40,45]","6"
"8750","15701238","Chia",683,"France","Male",47,"1",0,2,"Yes","inactive",148989.15,"retained","(680,690]","(45,50]","1"
"8751","15644849","Zikoranachidimma",655,"France","Female",32,"2",0,1,"Yes","active",71047.51,"retained","(650,660]","(30,35]","2"
"8752","15635531","Boag",575,"Spain","Female",30,"8",0,2,"Yes","inactive",185341.63,"retained","(570,580]","(25,30]","8"
"8753","15632263","Pagnotto",574,"Spain","Male",30,"5",120355,1,"Yes","inactive",137793.35,"retained","(570,580]","(25,30]","5"
"8754","15720110","Oluchukwu",795,"France","Male",32,"2",117265.21,1,"Yes","active",198317.23,"retained","(790,800]","(30,35]","2"
"8755","15619045","Baxter",776,"France","Female",43,"4",0,2,"No","active",162137.5,"retained","(770,780]","(40,45]","4"
"8756","15697510","Tien",707,"Spain","Female",52,"7",0,1,"Yes","inactive",109688.82,"exited","(700,710]","(50,55]","7"
"8757","15784923","Chimezie",705,"Germany","Female",37,"3",109974.22,1,"Yes","active",36320.87,"exited","(700,710]","(35,40]","3"
"8758","15567383","Slone",678,"Germany","Female",44,"2",98009.13,2,"No","active",31384.86,"retained","(670,680]","(40,45]","2"
"8759","15732621","Martin",663,"France","Male",34,"10",0,1,"Yes","active",114083.73,"retained","(660,670]","(30,35]","10"
"8760","15757981","Loggia",748,"France","Male",66,"8",0,1,"Yes","active",163331.65,"retained","(740,750]","(65,70]","8"
"8761","15727819","Hartley",677,"Spain","Female",34,"10",171671.9,1,"Yes","active",50777.77,"retained","(670,680]","(30,35]","10"
"8762","15738088","Parkin",634,"Spain","Male",63,"10",0,2,"Yes","inactive",30772.86,"exited","(630,640]","(60,65]","10"
"8763","15765173","Lin",350,"France","Female",60,"3",0,1,"No","inactive",113796.15,"exited","(349,360]","(55,60]","3"
"8764","15665159","Brooks",727,"France","Male",61,"0",128213.96,2,"Yes","active",188729.08,"exited","(720,730]","(60,65]","0"
"8765","15618203","Tien",773,"Germany","Male",51,"8",116197.65,2,"Yes","active",86701.4,"retained","(770,780]","(50,55]","8"
"8766","15791452","Dann",675,"France","Male",39,"1",0,2,"Yes","inactive",153129.22,"retained","(670,680]","(35,40]","1"
"8767","15638159","Trentino",649,"Spain","Female",36,"6",86607.39,1,"No","inactive",19825.09,"retained","(640,650]","(35,40]","6"
"8768","15585466","Russo",552,"France","Male",29,"10",0,2,"Yes","inactive",12186.83,"retained","(550,560]","(25,30]","10"
"8769","15677310","Christie",761,"Germany","Male",62,"5",98854.34,1,"No","inactive",86920.97,"exited","(760,770]","(60,65]","5"
"8770","15646262","Ross",622,"France","Male",31,"7",0,1,"Yes","inactive",35408.77,"retained","(620,630]","(30,35]","7"
"8771","15656901","Nnonso",615,"France","Male",59,"8",0,2,"Yes","active",165576.55,"retained","(610,620]","(55,60]","8"
"8772","15621093","Teng",681,"Germany","Male",31,"4",97338.19,2,"No","inactive",48226.76,"retained","(680,690]","(30,35]","4"
"8773","15592123","Buccho",768,"France","Male",30,"6",0,2,"Yes","active",199454.37,"retained","(760,770]","(25,30]","6"
"8774","15589200","Madukaife",617,"Spain","Male",34,"9",0,2,"Yes","inactive",118749.58,"retained","(610,620]","(30,35]","9"
"8775","15602934","Dunn",452,"France","Female",33,"6",131698.57,2,"Yes","inactive",151623.91,"retained","(450,460]","(30,35]","6"
"8776","15812720","Hooker",807,"Germany","Male",37,"10",130110.45,2,"No","active",172097.95,"retained","(800,810]","(35,40]","10"
"8777","15695383","Griffin",567,"Spain","Male",44,"9",0,2,"Yes","inactive",87677.15,"retained","(560,570]","(40,45]","9"
"8778","15723064","Kistler",603,"Spain","Male",24,"1",165149.13,2,"Yes","inactive",21858.28,"retained","(600,610]","(17,25]","1"
"8779","15761606","Law",617,"Spain","Female",37,"9",101707.8,1,"Yes","inactive",123866.28,"retained","(610,620]","(35,40]","9"
"8780","15650322","Grigoryeva",701,"France","Female",34,"3",105588.66,1,"No","active",74694.41,"retained","(700,710]","(30,35]","3"
"8781","15669782","Chu",820,"Germany","Male",39,"9",111336.89,1,"Yes","inactive",16770.31,"exited","(810,820]","(35,40]","9"
"8782","15751628","Onyemachukwu",438,"France","Male",60,"7",78391.17,1,"No","active",49424.6,"retained","(430,440]","(55,60]","7"
"8783","15809057","Lu",600,"Spain","Female",27,"6",0,2,"Yes","active",172031.22,"retained","(590,600]","(25,30]","6"
"8784","15617052","Watson",782,"France","Male",34,"9",0,1,"Yes","inactive",183021.06,"exited","(780,790]","(30,35]","9"
"8785","15590810","Fallaci",638,"Germany","Female",41,"9",144326.09,1,"Yes","inactive",73979.85,"exited","(630,640]","(40,45]","9"
"8786","15801293","Ni",850,"Germany","Male",27,"1",101278.25,2,"Yes","active",26265.18,"retained","(840,850]","(25,30]","1"
"8787","15770968","Leason",741,"Germany","Female",19,"8",108711.57,2,"Yes","inactive",24857.25,"retained","(740,750]","(17,25]","8"
"8788","15572356","Tsai",689,"Spain","Male",73,"1",108555.07,1,"No","active",167969.15,"retained","(680,690]","(70,75]","1"
"8789","15603247","Bruner",743,"Germany","Female",35,"1",146781.24,1,"Yes","inactive",189307.7,"retained","(740,750]","(30,35]","1"
"8790","15619116","Wallace",493,"France","Female",36,"2",0,2,"No","active",99770.3,"retained","(490,500]","(35,40]","2"
"8791","15691792","Young",416,"Spain","Male",35,"8",0,1,"No","inactive",119712.78,"retained","(410,420]","(30,35]","8"
"8792","15783276","Forbes",725,"France","Female",25,"9",0,2,"Yes","active",168607.74,"retained","(720,730]","(17,25]","9"
"8793","15766137","Muir",497,"France","Male",34,"2",0,2,"Yes","active",83087.13,"retained","(490,500]","(30,35]","2"
"8794","15574554","Pugh",537,"Germany","Male",66,"8",103291.25,2,"Yes","active",130664.79,"retained","(530,540]","(65,70]","8"
"8795","15578671","Webb",706,"Spain","Female",29,"1",209490.21,1,"Yes","active",133267.69,"exited","(700,710]","(25,30]","1"
"8796","15716608","Walker",651,"Spain","Male",38,"2",0,3,"Yes","inactive",67029.82,"exited","(650,660]","(35,40]","2"
"8797","15690670","Cox",720,"France","Male",33,"2",0,2,"No","active",141031.08,"retained","(710,720]","(30,35]","2"
"8798","15630466","Maclean",797,"France","Male",45,"8",0,1,"No","inactive",125110.02,"retained","(790,800]","(40,45]","8"
"8799","15630349","Hollis",543,"Spain","Male",23,"5",0,2,"Yes","inactive",117832.39,"retained","(540,550]","(17,25]","5"
"8800","15803801","Jamieson",454,"France","Male",34,"4",0,2,"Yes","inactive",198817.72,"retained","(450,460]","(30,35]","4"
